Ampara had a total precipitation of 129.00 hours with a mean temperature of 29.03 for the 9th month in 2018
Ampara had a total precipitation of 250.00 hours with a mean temperature of 24.76 for the 1st month in 2019
Ampara had a total precipitation of 394.00 hours with a mean temperature of 25.71 for the 10th month in 2019
Ampara had a total precipitation of 395.00 hours with a mean temperature of 26.00 for the 11th month in 2019
Ampara had a total precipitation of 508.00 hours with a mean temperature of 25.28 for the 12th month in 2019
Ampara had a total precipitation of 365.00 hours with a mean temperature of 25.74 for the 2nd month in 2019
Ampara had a total precipitation of 131.00 hours with a mean temperature of 26.77 for the 3rd month in 2019
Ampara had a total precipitation of 142.00 hours with a mean temperature of 28.14 for the 4th month in 2019
Ampara had a total precipitation of 64.00 hours with a mean temperature of 30.05 for the 5th month in 2019
Ampara had a total precipitation of 65.00 hours with a mean temperature of 30.73 for the 6th month in 2019
Ampara had a total precipitation of 68.00 hours with a mean temperature of 30.31 for the 7th month in 2019
Ampara had a total precipitation of 101.00 hours with a mean temperature of 29.41 for the 8th month in 2019
Ampara had a total precipitation of 193.00 hours with a mean temperature of 27.97 for the 9th month in 2019
Ampara had a total precipitation of 297.00 hours with a mean temperature of 25.42 for the 1st month in 2020
Ampara had a total precipitation of 123.00 hours with a mean temperature of 28.96 for the 10th month in 2020
Ampara had a total precipitation of 412.00 hours with a mean temperature of 26.20 for the 11th month in 2020
Ampara had a total precipitation of 407.00 hours with a mean temperature of 25.22 for the 12th month in 2020
Ampara had a total precipitation of 212.00 hours with a mean temperature of 25.75 for the 2nd month in 2020
Ampara had a total precipitation of 76.00 hours with a mean temperature of 27.01 for the 3rd month in 2020
Ampara had a total precipitation of 205.00 hours with a mean temperature of 28.20 for the 4th month in 2020
Ampara had a total precipitation of 169.00 hours with a mean temperature of 28.67 for the 5th month in 2020
Ampara had a total precipitation of 81.00 hours with a mean temperature of 29.36 for the 6th month in 2020
Ampara had a total precipitation of 107.00 hours with a mean temperature of 28.73 for the 7th month in 2020
Ampara had a total precipitation of 52.00 hours with a mean temperature of 29.79 for the 8th month in 2020
Ampara had a total precipitation of 126.00 hours with a mean temperature of 28.50 for the 9th month in 2020
Ampara had a total precipitation of 425.00 hours with a mean temperature of 24.88 for the 1st month in 2021
Ampara had a total precipitation of 211.00 hours with a mean temperature of 27.12 for the 10th month in 2021
Ampara had a total precipitation of 323.00 hours with a mean temperature of 25.63 for the 11th month in 2021
Ampara had a total precipitation of 269.00 hours with a mean temperature of 25.23 for the 12th month in 2021
Ampara had a total precipitation of 235.00 hours with a mean temperature of 25.20 for the 2nd month in 2021
Ampara had a total precipitation of 247.00 hours with a mean temperature of 26.04 for the 3rd month in 2021
Ampara had a total precipitation of 158.00 hours with a mean temperature of 27.39 for the 4th month in 2021
Ampara had a total precipitation of 188.00 hours with a mean temperature of 28.04 for the 5th month in 2021
Ampara had a total precipitation of 82.00 hours with a mean temperature of 28.86 for the 6th month in 2021
Ampara had a total precipitation of 101.00 hours with a mean temperature of 29.12 for the 7th month in 2021
Ampara had a total precipitation of 115.00 hours with a mean temperature of 28.74 for the 8th month in 2021
Ampara had a total precipitation of 131.00 hours with a mean temperature of 28.77 for the 9th month in 2021
Ampara had a total precipitation of 289.00 hours with a mean temperature of 24.70 for the 1st month in 2022
Ampara had a total precipitation of 210.00 hours with a mean temperature of 26.44 for the 10th month in 2022
Ampara had a total precipitation of 261.00 hours with a mean temperature of 25.31 for the 11th month in 2022
Ampara had a total precipitation of 300.00 hours with a mean temperature of 24.74 for the 12th month in 2022
Ampara had a total precipitation of 184.00 hours with a mean temperature of 25.20 for the 2nd month in 2022
Ampara had a total precipitation of 152.00 hours with a mean temperature of 26.50 for the 3rd month in 2022
Ampara had a total precipitation of 216.00 hours with a mean temperature of 26.81 for the 4th month in 2022
Ampara had a total precipitation of 83.00 hours with a mean temperature of 28.48 for the 5th month in 2022
Ampara had a total precipitation of 85.00 hours with a mean temperature of 28.27 for the 6th month in 2022
Ampara had a total precipitation of 117.00 hours with a mean temperature of 28.41 for the 7th month in 2022
Ampara had a total precipitation of 120.00 hours with a mean temperature of 27.60 for the 8th month in 2022
Ampara had a total precipitation of 101.00 hours with a mean temperature of 27.78 for the 9th month in 2022
Ampara had a total precipitation of 249.00 hours with a mean temperature of 24.30 for the 1st month in 2023
Ampara had a total precipitation of 281.00 hours with a mean temperature of 26.29 for the 10th month in 2023
Ampara had a total precipitation of 381.00 hours with a mean temperature of 25.63 for the 11th month in 2023
Ampara had a total precipitation of 455.00 hours with a mean temperature of 25.49 for the 12th month in 2023
Ampara had a total precipitation of 264.00 hours with a mean temperature of 24.83 for the 2nd month in 2023
Ampara had a total precipitation of 256.00 hours with a mean temperature of 26.06 for the 3rd month in 2023
Ampara had a total precipitation of 151.00 hours with a mean temperature of 27.40 for the 4th month in 2023
Ampara had a total precipitation of 109.00 hours with a mean temperature of 28.05 for the 5th month in 2023
Ampara had a total precipitation of 75.00 hours with a mean temperature of 29.41 for the 6th month in 2023
Ampara had a total precipitation of 60.00 hours with a mean temperature of 29.34 for the 7th month in 2023
Ampara had a total precipitation of 89.00 hours with a mean temperature of 30.10 for the 8th month in 2023
Ampara had a total precipitation of 134.00 hours with a mean temperature of 28.18 for the 9th month in 2023
Ampara had a total precipitation of 301.00 hours with a mean temperature of 25.29 for the 1st month in 2024
Ampara had a total precipitation of 197.00 hours with a mean temperature of 26.44 for the 2nd month in 2024
Ampara had a total precipitation of 130.00 hours with a mean temperature of 27.07 for the 3rd month in 2024
Ampara had a total precipitation of 148.00 hours with a mean temperature of 28.44 for the 4th month in 2024
Ampara had a total precipitation of 154.00 hours with a mean temperature of 28.88 for the 5th month in 2024
Ampara had a total precipitation of 36.00 hours with a mean temperature of 28.66 for the 6th month in 2024
Anuradhapura had a total precipitation of 47.00 hours with a mean temperature of 24.90 for the 1st month in 2015
Anuradhapura had a total precipitation of 274.00 hours with a mean temperature of 26.24 for the 10th month in 2015
Anuradhapura had a total precipitation of 316.00 hours with a mean temperature of 25.27 for the 11th month in 2015
Anuradhapura had a total precipitation of 258.00 hours with a mean temperature of 25.25 for the 12th month in 2015
Anuradhapura had a total precipitation of 125.00 hours with a mean temperature of 24.94 for the 2nd month in 2015
Anuradhapura had a total precipitation of 78.00 hours with a mean temperature of 26.75 for the 3rd month in 2015
Anuradhapura had a total precipitation of 169.00 hours with a mean temperature of 27.33 for the 4th month in 2015
Anuradhapura had a total precipitation of 140.00 hours with a mean temperature of 27.24 for the 5th month in 2015
Anuradhapura had a total precipitation of 112.00 hours with a mean temperature of 27.43 for the 6th month in 2015
Anuradhapura had a total precipitation of 83.00 hours with a mean temperature of 27.69 for the 7th month in 2015
Anuradhapura had a total precipitation of 83.00 hours with a mean temperature of 27.76 for the 8th month in 2015
Anuradhapura had a total precipitation of 150.00 hours with a mean temperature of 27.04 for the 9th month in 2015
Anuradhapura had a total precipitation of 61.00 hours with a mean temperature of 25.17 for the 1st month in 2016
Anuradhapura had a total precipitation of 86.00 hours with a mean temperature of 27.61 for the 10th month in 2016
Anuradhapura had a total precipitation of 222.00 hours with a mean temperature of 25.40 for the 11th month in 2016
Anuradhapura had a total precipitation of 114.00 hours with a mean temperature of 25.09 for the 12th month in 2016
Anuradhapura had a total precipitation of 70.00 hours with a mean temperature of 26.44 for the 2nd month in 2016
Anuradhapura had a total precipitation of 45.00 hours with a mean temperature of 28.74 for the 3rd month in 2016
Anuradhapura had a total precipitation of 71.00 hours with a mean temperature of 29.66 for the 4th month in 2016
Anuradhapura had a total precipitation of 203.00 hours with a mean temperature of 27.48 for the 5th month in 2016
Anuradhapura had a total precipitation of 95.00 hours with a mean temperature of 27.32 for the 6th month in 2016
Anuradhapura had a total precipitation of 66.00 hours with a mean temperature of 27.59 for the 7th month in 2016
Anuradhapura had a total precipitation of 51.00 hours with a mean temperature of 27.81 for the 8th month in 2016
Anuradhapura had a total precipitation of 41.00 hours with a mean temperature of 27.71 for the 9th month in 2016
Anuradhapura had a total precipitation of 148.00 hours with a mean temperature of 24.41 for the 1st month in 2017
Anuradhapura had a total precipitation of 250.00 hours with a mean temperature of 26.48 for the 10th month in 2017
Anuradhapura had a total precipitation of 303.00 hours with a mean temperature of 25.34 for the 11th month in 2017
Anuradhapura had a total precipitation of 168.00 hours with a mean temperature of 24.89 for the 12th month in 2017
Anuradhapura had a total precipitation of 63.00 hours with a mean temperature of 25.11 for the 2nd month in 2017
Anuradhapura had a total precipitation of 130.00 hours with a mean temperature of 26.88 for the 3rd month in 2017
Anuradhapura had a total precipitation of 52.00 hours with a mean temperature of 29.23 for the 4th month in 2017
Anuradhapura had a total precipitation of 115.00 hours with a mean temperature of 28.48 for the 5th month in 2017
Anuradhapura had a total precipitation of 127.00 hours with a mean temperature of 28.04 for the 6th month in 2017
Anuradhapura had a total precipitation of 83.00 hours with a mean temperature of 28.58 for the 7th month in 2017
Anuradhapura had a total precipitation of 119.00 hours with a mean temperature of 27.73 for the 8th month in 2017
Anuradhapura had a total precipitation of 179.00 hours with a mean temperature of 26.83 for the 9th month in 2017
Anuradhapura had a total precipitation of 60.00 hours with a mean temperature of 24.27 for the 1st month in 2018
Anuradhapura had a total precipitation of 430.00 hours with a mean temperature of 25.64 for the 10th month in 2018
Anuradhapura had a total precipitation of 364.00 hours with a mean temperature of 25.15 for the 11th month in 2018
Anuradhapura had a total precipitation of 177.00 hours with a mean temperature of 24.95 for the 12th month in 2018
Anuradhapura had a total precipitation of 86.00 hours with a mean temperature of 25.41 for the 2nd month in 2018
Anuradhapura had a total precipitation of 87.00 hours with a mean temperature of 27.37 for the 3rd month in 2018
Anuradhapura had a total precipitation of 116.00 hours with a mean temperature of 28.01 for the 4th month in 2018
Anuradhapura had a total precipitation of 195.00 hours with a mean temperature of 26.96 for the 5th month in 2018
Anuradhapura had a total precipitation of 190.00 hours with a mean temperature of 27.18 for the 6th month in 2018
Anuradhapura had a total precipitation of 60.00 hours with a mean temperature of 27.89 for the 7th month in 2018
Anuradhapura had a total precipitation of 96.00 hours with a mean temperature of 27.56 for the 8th month in 2018
Anuradhapura had a total precipitation of 169.00 hours with a mean temperature of 27.70 for the 9th month in 2018
Anuradhapura had a total precipitation of 58.00 hours with a mean temperature of 24.44 for the 1st month in 2019
Anuradhapura had a total precipitation of 365.00 hours with a mean temperature of 25.70 for the 10th month in 2019
Anuradhapura had a total precipitation of 252.00 hours with a mean temperature of 25.93 for the 11th month in 2019
Anuradhapura had a total precipitation of 305.00 hours with a mean temperature of 25.18 for the 12th month in 2019
Anuradhapura had a total precipitation of 158.00 hours with a mean temperature of 26.12 for the 2nd month in 2019
Anuradhapura had a total precipitation of 41.00 hours with a mean temperature of 28.21 for the 3rd month in 2019
Anuradhapura had a total precipitation of 99.00 hours with a mean temperature of 28.78 for the 4th month in 2019
Anuradhapura had a total precipitation of 68.00 hours with a mean temperature of 29.04 for the 5th month in 2019
Anuradhapura had a total precipitation of 85.00 hours with a mean temperature of 28.98 for the 6th month in 2019
Anuradhapura had a total precipitation of 81.00 hours with a mean temperature of 28.66 for the 7th month in 2019
Anuradhapura had a total precipitation of 252.00 hours with a mean temperature of 27.56 for the 8th month in 2019
Anuradhapura had a total precipitation of 211.00 hours with a mean temperature of 27.21 for the 9th month in 2019
Anuradhapura had a total precipitation of 100.00 hours with a mean temperature of 25.28 for the 1st month in 2020
Anuradhapura had a total precipitation of 151.00 hours with a mean temperature of 27.35 for the 10th month in 2020
Anuradhapura had a total precipitation of 324.00 hours with a mean temperature of 25.94 for the 11th month in 2020
Anuradhapura had a total precipitation of 362.00 hours with a mean temperature of 24.71 for the 12th month in 2020
Anuradhapura had a total precipitation of 34.00 hours with a mean temperature of 26.04 for the 2nd month in 2020
Anuradhapura had a total precipitation of 33.00 hours with a mean temperature of 27.82 for the 3rd month in 2020
Anuradhapura had a total precipitation of 141.00 hours with a mean temperature of 28.43 for the 4th month in 2020
Anuradhapura had a total precipitation of 161.00 hours with a mean temperature of 28.06 for the 5th month in 2020
Anuradhapura had a total precipitation of 146.00 hours with a mean temperature of 27.98 for the 6th month in 2020
Anuradhapura had a total precipitation of 158.00 hours with a mean temperature of 27.55 for the 7th month in 2020
Anuradhapura had a total precipitation of 124.00 hours with a mean temperature of 27.67 for the 8th month in 2020
Anuradhapura had a total precipitation of 264.00 hours with a mean temperature of 26.74 for the 9th month in 2020
Anuradhapura had a total precipitation of 313.00 hours with a mean temperature of 24.69 for the 1st month in 2021
Anuradhapura had a total precipitation of 292.00 hours with a mean temperature of 26.18 for the 10th month in 2021
Anuradhapura had a total precipitation of 397.00 hours with a mean temperature of 25.02 for the 11th month in 2021
Anuradhapura had a total precipitation of 127.00 hours with a mean temperature of 25.27 for the 12th month in 2021
Anuradhapura had a total precipitation of 92.00 hours with a mean temperature of 25.07 for the 2nd month in 2021
Anuradhapura had a total precipitation of 98.00 hours with a mean temperature of 26.76 for the 3rd month in 2021
Anuradhapura had a total precipitation of 184.00 hours with a mean temperature of 27.68 for the 4th month in 2021
Anuradhapura had a total precipitation of 261.00 hours with a mean temperature of 27.17 for the 5th month in 2021
Anuradhapura had a total precipitation of 136.00 hours with a mean temperature of 27.40 for the 6th month in 2021
Anuradhapura had a total precipitation of 137.00 hours with a mean temperature of 27.71 for the 7th month in 2021
Anuradhapura had a total precipitation of 113.00 hours with a mean temperature of 27.63 for the 8th month in 2021
Anuradhapura had a total precipitation of 173.00 hours with a mean temperature of 27.51 for the 9th month in 2021
Anuradhapura had a total precipitation of 125.00 hours with a mean temperature of 25.07 for the 1st month in 2022
Anuradhapura had a total precipitation of 242.00 hours with a mean temperature of 25.85 for the 10th month in 2022
Anuradhapura had a total precipitation of 223.00 hours with a mean temperature of 25.06 for the 11th month in 2022
Anuradhapura had a total precipitation of 243.00 hours with a mean temperature of 24.71 for the 12th month in 2022
Anuradhapura had a total precipitation of 99.00 hours with a mean temperature of 25.10 for the 2nd month in 2022
Anuradhapura had a total precipitation of 93.00 hours with a mean temperature of 26.79 for the 3rd month in 2022
Anuradhapura had a total precipitation of 209.00 hours with a mean temperature of 26.66 for the 4th month in 2022
Anuradhapura had a total precipitation of 200.00 hours with a mean temperature of 27.35 for the 5th month in 2022
Anuradhapura had a total precipitation of 115.00 hours with a mean temperature of 27.29 for the 6th month in 2022
Anuradhapura had a total precipitation of 114.00 hours with a mean temperature of 27.37 for the 7th month in 2022
Anuradhapura had a total precipitation of 153.00 hours with a mean temperature of 26.88 for the 8th month in 2022
Anuradhapura had a total precipitation of 119.00 hours with a mean temperature of 26.99 for the 9th month in 2022
Anuradhapura had a total precipitation of 153.00 hours with a mean temperature of 23.98 for the 1st month in 2023
Anuradhapura had a total precipitation of 268.00 hours with a mean temperature of 26.19 for the 10th month in 2023
Anuradhapura had a total precipitation of 376.00 hours with a mean temperature of 25.44 for the 11th month in 2023
Anuradhapura had a total precipitation of 323.00 hours with a mean temperature of 25.38 for the 12th month in 2023
Anuradhapura had a total precipitation of 113.00 hours with a mean temperature of 24.92 for the 2nd month in 2023
Anuradhapura had a total precipitation of 109.00 hours with a mean temperature of 26.63 for the 3rd month in 2023
Anuradhapura had a total precipitation of 104.00 hours with a mean temperature of 27.74 for the 4th month in 2023
Anuradhapura had a total precipitation of 129.00 hours with a mean temperature of 27.61 for the 5th month in 2023
Anuradhapura had a total precipitation of 70.00 hours with a mean temperature of 28.23 for the 6th month in 2023
Anuradhapura had a total precipitation of 80.00 hours with a mean temperature of 28.22 for the 7th month in 2023
Anuradhapura had a total precipitation of 53.00 hours with a mean temperature of 28.83 for the 8th month in 2023
Anuradhapura had a total precipitation of 192.00 hours with a mean temperature of 27.33 for the 9th month in 2023
Anuradhapura had a total precipitation of 187.00 hours with a mean temperature of 25.22 for the 1st month in 2024
Anuradhapura had a total precipitation of 63.00 hours with a mean temperature of 26.77 for the 2nd month in 2024
Anuradhapura had a total precipitation of 53.00 hours with a mean temperature of 28.08 for the 3rd month in 2024
Anuradhapura had a total precipitation of 105.00 hours with a mean temperature of 29.29 for the 4th month in 2024
Anuradhapura had a total precipitation of 310.00 hours with a mean temperature of 27.96 for the 5th month in 2024
Anuradhapura had a total precipitation of 42.00 hours with a mean temperature of 27.48 for the 6th month in 2024
Badulla had a total precipitation of 103.00 hours with a mean temperature of 21.32 for the 1st month in 2015
Badulla had a total precipitation of 321.00 hours with a mean temperature of 22.80 for the 10th month in 2015
Badulla had a total precipitation of 301.00 hours with a mean temperature of 22.23 for the 11th month in 2015
Badulla had a total precipitation of 259.00 hours with a mean temperature of 21.91 for the 12th month in 2015
Badulla had a total precipitation of 155.00 hours with a mean temperature of 21.20 for the 2nd month in 2015
Badulla had a total precipitation of 119.00 hours with a mean temperature of 22.52 for the 3rd month in 2015
Badulla had a total precipitation of 262.00 hours with a mean temperature of 23.34 for the 4th month in 2015
Badulla had a total precipitation of 172.00 hours with a mean temperature of 24.15 for the 5th month in 2015
Badulla had a total precipitation of 84.00 hours with a mean temperature of 24.50 for the 6th month in 2015
Badulla had a total precipitation of 62.00 hours with a mean temperature of 25.42 for the 7th month in 2015
Badulla had a total precipitation of 107.00 hours with a mean temperature of 25.34 for the 8th month in 2015
Badulla had a total precipitation of 161.00 hours with a mean temperature of 24.15 for the 9th month in 2015
Badulla had a total precipitation of 78.00 hours with a mean temperature of 21.76 for the 1st month in 2016
Badulla had a total precipitation of 164.00 hours with a mean temperature of 25.64 for the 10th month in 2016
Badulla had a total precipitation of 279.00 hours with a mean temperature of 22.37 for the 11th month in 2016
Badulla had a total precipitation of 142.00 hours with a mean temperature of 22.16 for the 12th month in 2016
Badulla had a total precipitation of 113.00 hours with a mean temperature of 22.34 for the 2nd month in 2016
Badulla had a total precipitation of 93.00 hours with a mean temperature of 24.06 for the 3rd month in 2016
Badulla had a total precipitation of 136.00 hours with a mean temperature of 25.51 for the 4th month in 2016
Badulla had a total precipitation of 290.00 hours with a mean temperature of 24.74 for the 5th month in 2016
Badulla had a total precipitation of 44.00 hours with a mean temperature of 25.33 for the 6th month in 2016
Badulla had a total precipitation of 73.00 hours with a mean temperature of 25.38 for the 7th month in 2016
Badulla had a total precipitation of 42.00 hours with a mean temperature of 25.45 for the 8th month in 2016
Badulla had a total precipitation of 42.00 hours with a mean temperature of 26.23 for the 9th month in 2016
Badulla had a total precipitation of 286.00 hours with a mean temperature of 20.27 for the 1st month in 2017
Badulla had a total precipitation of 215.00 hours with a mean temperature of 23.78 for the 10th month in 2017
Badulla had a total precipitation of 339.00 hours with a mean temperature of 21.84 for the 11th month in 2017
Badulla had a total precipitation of 328.00 hours with a mean temperature of 21.33 for the 12th month in 2017
Badulla had a total precipitation of 236.00 hours with a mean temperature of 20.90 for the 2nd month in 2017
Badulla had a total precipitation of 179.00 hours with a mean temperature of 22.43 for the 3rd month in 2017
Badulla had a total precipitation of 67.00 hours with a mean temperature of 24.33 for the 4th month in 2017
Badulla had a total precipitation of 131.00 hours with a mean temperature of 25.39 for the 5th month in 2017
Badulla had a total precipitation of 106.00 hours with a mean temperature of 25.66 for the 6th month in 2017
Badulla had a total precipitation of 108.00 hours with a mean temperature of 26.10 for the 7th month in 2017
Badulla had a total precipitation of 105.00 hours with a mean temperature of 25.11 for the 8th month in 2017
Badulla had a total precipitation of 148.00 hours with a mean temperature of 24.03 for the 9th month in 2017
Badulla had a total precipitation of 224.00 hours with a mean temperature of 20.27 for the 1st month in 2018
Badulla had a total precipitation of 346.00 hours with a mean temperature of 22.42 for the 10th month in 2018
Badulla had a total precipitation of 387.00 hours with a mean temperature of 21.92 for the 11th month in 2018
Badulla had a total precipitation of 320.00 hours with a mean temperature of 21.19 for the 12th month in 2018
Badulla had a total precipitation of 275.00 hours with a mean temperature of 21.10 for the 2nd month in 2018
Badulla had a total precipitation of 255.00 hours with a mean temperature of 22.43 for the 3rd month in 2018
Badulla had a total precipitation of 187.00 hours with a mean temperature of 22.97 for the 4th month in 2018
Badulla had a total precipitation of 206.00 hours with a mean temperature of 23.51 for the 5th month in 2018
Badulla had a total precipitation of 112.00 hours with a mean temperature of 24.32 for the 6th month in 2018
Badulla had a total precipitation of 119.00 hours with a mean temperature of 24.37 for the 7th month in 2018
Badulla had a total precipitation of 138.00 hours with a mean temperature of 24.48 for the 8th month in 2018
Badulla had a total precipitation of 166.00 hours with a mean temperature of 24.54 for the 9th month in 2018
Badulla had a total precipitation of 404.00 hours with a mean temperature of 20.58 for the 1st month in 2019
Badulla had a total precipitation of 377.00 hours with a mean temperature of 22.28 for the 10th month in 2019
Badulla had a total precipitation of 367.00 hours with a mean temperature of 22.26 for the 11th month in 2019
Badulla had a total precipitation of 450.00 hours with a mean temperature of 21.70 for the 12th month in 2019
Badulla had a total precipitation of 373.00 hours with a mean temperature of 21.93 for the 2nd month in 2019
Badulla had a total precipitation of 152.00 hours with a mean temperature of 22.42 for the 3rd month in 2019
Badulla had a total precipitation of 185.00 hours with a mean temperature of 23.88 for the 4th month in 2019
Badulla had a total precipitation of 124.00 hours with a mean temperature of 25.15 for the 5th month in 2019
Badulla had a total precipitation of 77.00 hours with a mean temperature of 25.91 for the 6th month in 2019
Badulla had a total precipitation of 99.00 hours with a mean temperature of 25.54 for the 7th month in 2019
Badulla had a total precipitation of 145.00 hours with a mean temperature of 24.95 for the 8th month in 2019
Badulla had a total precipitation of 226.00 hours with a mean temperature of 23.84 for the 9th month in 2019
Badulla had a total precipitation of 318.00 hours with a mean temperature of 21.28 for the 1st month in 2020
Badulla had a total precipitation of 88.00 hours with a mean temperature of 24.29 for the 10th month in 2020
Badulla had a total precipitation of 387.00 hours with a mean temperature of 22.52 for the 11th month in 2020
Badulla had a total precipitation of 457.00 hours with a mean temperature of 21.67 for the 12th month in 2020
Badulla had a total precipitation of 350.00 hours with a mean temperature of 21.53 for the 2nd month in 2020
Badulla had a total precipitation of 108.00 hours with a mean temperature of 23.08 for the 3rd month in 2020
Badulla had a total precipitation of 223.00 hours with a mean temperature of 23.73 for the 4th month in 2020
Badulla had a total precipitation of 191.00 hours with a mean temperature of 24.64 for the 5th month in 2020
Badulla had a total precipitation of 122.00 hours with a mean temperature of 24.93 for the 6th month in 2020
Badulla had a total precipitation of 160.00 hours with a mean temperature of 24.29 for the 7th month in 2020
Badulla had a total precipitation of 117.00 hours with a mean temperature of 24.90 for the 8th month in 2020
Badulla had a total precipitation of 146.00 hours with a mean temperature of 23.85 for the 9th month in 2020
Badulla had a total precipitation of 451.00 hours with a mean temperature of 21.30 for the 1st month in 2021
Badulla had a total precipitation of 218.00 hours with a mean temperature of 23.05 for the 10th month in 2021
Badulla had a total precipitation of 324.00 hours with a mean temperature of 22.16 for the 11th month in 2021
Badulla had a total precipitation of 384.00 hours with a mean temperature of 21.36 for the 12th month in 2021
Badulla had a total precipitation of 324.00 hours with a mean temperature of 21.33 for the 2nd month in 2021
Badulla had a total precipitation of 232.00 hours with a mean temperature of 22.06 for the 3rd month in 2021
Badulla had a total precipitation of 163.00 hours with a mean temperature of 23.20 for the 4th month in 2021
Badulla had a total precipitation of 240.00 hours with a mean temperature of 23.86 for the 5th month in 2021
Badulla had a total precipitation of 133.00 hours with a mean temperature of 23.73 for the 6th month in 2021
Badulla had a total precipitation of 144.00 hours with a mean temperature of 24.09 for the 7th month in 2021
Badulla had a total precipitation of 197.00 hours with a mean temperature of 23.95 for the 8th month in 2021
Badulla had a total precipitation of 186.00 hours with a mean temperature of 23.83 for the 9th month in 2021
Badulla had a total precipitation of 367.00 hours with a mean temperature of 21.06 for the 1st month in 2022
Badulla had a total precipitation of 256.00 hours with a mean temperature of 22.76 for the 10th month in 2022
Badulla had a total precipitation of 281.00 hours with a mean temperature of 21.51 for the 11th month in 2022
Badulla had a total precipitation of 306.00 hours with a mean temperature of 20.98 for the 12th month in 2022
